oid,TableID,ParentTableID,ChildTableID,Name,UserName,ParentTableName,ParentTableUserName,ChildTableName,ChildTableUsername,Description,Namespace,DateCreated,DateModified,IsDeleted,Author
1a4401a9-c855-4fae-b205-41523d1d59de,1a4401a9-c855-4fae-b205-41523d1d59de,00000000-0000-0000-0000-000000000000,,LineByPoints_Errors,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
62728665-77ee-43c5-8b56-416d130b1eb0,62728665-77ee-43c5-8b56-416d130b1eb0,00000000-0000-0000-0000-000000000000,aab45527-67f1-46c1-b8e8-d4d915ab5796,InsulationRequirement,,,,InsulationType,,,CMNSCH,,,False,
e6e4d6fe-2ae5-49a7-817c-41728ec843d4,e6e4d6fe-2ae5-49a7-817c-41728ec843d4,00000000-0000-0000-0000-000000000000,,SMPlateProcessFeatureTab,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
a94711e6-f6ed-4b39-a6b7-418f17253306,a94711e6-f6ed-4b39-a6b7-418f17253306,00000000-0000-0000-0000-000000000000,,StructPlateThickeningMethod,,,,,,,STRUCT,,,False,
0fb4cd92-2371-4bc6-bb69-41d3557f70ae,0fb4cd92-2371-4bc6-bb69-41d3557f70ae,00000000-0000-0000-0000-000000000000,,StructUserClassID,,,,,,,STRUCT,,,False,
e8a3569b-0657-4d52-9bdb-41f7aa0c8230,e8a3569b-0657-4d52-9bdb-41f7aa0c8230,00000000-0000-0000-0000-000000000000,,SMPlateMarkingTemplateLine2,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
e0b8fe28-4c4d-4970-bc01-4215ab7a3ae6,e0b8fe28-4c4d-4970-bc01-4215ab7a3ae6,00000000-0000-0000-0000-000000000000,,InletPortGeometryType,,,,,,,UDP,Dec 18 2008  3:15PM,Jul 23 2013  6:19PM,False,INGRNET\sp3dadminuser1
c396729b-f06b-48eb-bfed-4258d2b5291b,c396729b-f06b-48eb-bfed-4258d2b5291b,00000000-0000-0000-0000-000000000000,,StrDetChamferCutSemMsgs,,,,,,,STRUCT,,,False,
f3ce80ba-db44-4aae-9b67-426c8de543c8,f3ce80ba-db44-4aae-9b67-426c8de543c8,00000000-0000-0000-0000-000000000000,,CableType,,,,,,,REFDAT,,,False,
0e5ad51e-a3c6-4d6c-9a11-427883e472a9,0e5ad51e-a3c6-4d6c-9a11-427883e472a9,00000000-0000-0000-0000-000000000000,,LongitudinalBeamCategory,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
71f9dd6a-30f0-495c-8437-42bbb8253fc4,71f9dd6a-30f0-495c-8437-42bbb8253fc4,00000000-0000-0000-0000-000000000000,,RouteOnFace,,,,,,,CMNSCH,,,False,
fe8e4020-624c-4224-988f-42ec13a436ba,fe8e4020-624c-4224-988f-42ec13a436ba,00000000-0000-0000-0000-000000000000,,AO3SupportOpening_DimensionTypeVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
46d020d4-a18e-441f-bcf5-42f3e40e84fc,46d020d4-a18e-441f-bcf5-42f3e40e84fc,00000000-0000-0000-0000-000000000000,,ErrorsBoundOperation,,,,,,,CMNSTR,,,False,
b3f6e31d-d997-46d0-bf91-430db4c1c305,b3f6e31d-d997-46d0-bf91-430db4c1c305,00000000-0000-0000-0000-000000000000,,MQCode_ConnTypeGalv,,,,,,,UDP,Jul 23 2013  7:17PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
1ea2a232-3669-43f2-902c-43754d301e36,1ea2a232-3669-43f2-902c-43754d301e36,00000000-0000-0000-0000-000000000000,,StrMfgProfileType,,,,,,,STRMFG,,,False,
ffb20160-fa58-4d95-9210-43944ca71404,ffb20160-fa58-4d95-9210-43944ca71404,00000000-0000-0000-0000-000000000000,c2ca0796-60d8-4448-8a5e-e19887dbe276,Equipment,,,,EqTypes1,,,EF,,,False,
08343797-d8c0-4133-89ee-439e66b1bfc9,08343797-d8c0-4133-89ee-439e66b1bfc9,00000000-0000-0000-0000-000000000000,,AxisPortExtractor_Errors,,,,,,,UDP,Aug 25 2011 10:23PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
bf9c8364-3cf5-4189-993a-43b6600e108d,bf9c8364-3cf5-4189-993a-43b6600e108d,00000000-0000-0000-0000-000000000000,,StructPlateSubType,,,,,,,STRUCT,,,False,
91e051bf-e138-4a61-8c9a-43e6d2ed156f,91e051bf-e138-4a61-8c9a-43e6d2ed156f,00000000-0000-0000-0000-000000000000,,SMTemplateProcessPlateService,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
be26898a-2f7e-4a50-82ce-43f6b05674f9,be26898a-2f7e-4a50-82ce-43f6b05674f9,00000000-0000-0000-0000-000000000000,,ShipStructGeomOpsMsgs,,,,,,,STRUCT,,,False,
3aff7aef-3636-44be-beb9-43fe39d612fe,3aff7aef-3636-44be-beb9-43fe39d612fe,00000000-0000-0000-0000-000000000000,,Fabrication responsibility,,,,,,,EF,,,False,
9033f7a2-f4bd-43c1-b152-4408111de784,9033f7a2-f4bd-43c1-b152-4408111de784,00000000-0000-0000-0000-000000000000,,SMProfileProcessWeldTab,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
27430dba-1e49-4411-b314-44690ee8c68c,27430dba-1e49-4411-b314-44690ee8c68c,00000000-0000-0000-0000-000000000000,,SMPlateGrinder,,,,,,,STRMFG,,,False,
ae8aea5c-4b86-45a7-9fdb-448a2b19cc1d,ae8aea5c-4b86-45a7-9fdb-448a2b19cc1d,00000000-0000-0000-0000-000000000000,,Currency type,,,,,,,EF,,,False,
2a12cef9-392e-4845-bf38-44e3a0464e71,2a12cef9-392e-4845-bf38-44e3a0464e71,00000000-0000-0000-0000-000000000000,,SMProfileMarkingSeamControl2,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
01860e63-fb6f-41c8-ba10-45147d29777c,01860e63-fb6f-41c8-ba10-45147d29777c,00000000-0000-0000-0000-000000000000,,CapacitorCellType,,,,,,,EF,,,False,
bd6d08d7-cc9e-4e62-942e-45268a4bf187,bd6d08d7-cc9e-4e62-942e-45268a4bf187,00000000-0000-0000-0000-000000000000,,StrMfgSemanticErrorMessages,,,,,,,STRMFG,,,False,
3e9b61fb-c554-4f7c-ac1d-45273bf16dbb,3e9b61fb-c554-4f7c-ac1d-45273bf16dbb,cd5318b1-dab5-4d8b-a49f-a8870430cac8,,WBSItemType2,,WBS Item Type,,,,,EF,,,False,
3afc04f9-fe37-47c2-92f9-455cf59cddf9,3afc04f9-fe37-47c2-92f9-455cf59cddf9,00000000-0000-0000-0000-000000000000,,WebFrameAtOffset_FreeEdge_3Val,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
f6ce3d2c-639c-4b7f-b97b-456a6f5ba0d8,f6ce3d2c-639c-4b7f-b97b-456a6f5ba0d8,00000000-0000-0000-0000-000000000000,,ShipStructLandingCurveMsgs,,,,,,,STRUCT,,,False,
06ff5f1d-c86e-4065-b85f-45758306fa8c,06ff5f1d-c86e-4065-b85f-45758306fa8c,00000000-0000-0000-0000-000000000000,,AC/DC,,,,,,,EF,,,False,
b55d0a08-8cb2-4c7d-8e3f-457840e6808b,b55d0a08-8cb2-4c7d-8e3f-457840e6808b,00000000-0000-0000-0000-000000000000,,MfgPinJigUserRemark,,,,,,,STRMFG,,,False,
ee5f674d-1b79-445b-bd25-458d9302a445,ee5f674d-1b79-445b-bd25-458d9302a445,00000000-0000-0000-0000-000000000000,,SlabNosingMaterial,,,,,,,REFDAT,,,False,
13655e40-f2ed-4736-9cf5-45a477835e23,13655e40-f2ed-4736-9cf5-45a477835e23,00000000-0000-0000-0000-000000000000,,SMTemplateProcessProfileMinHt,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
43e2fa4c-91e7-49e8-9a1e-45d98b46cd62,43e2fa4c-91e7-49e8-9a1e-45d98b46cd62,00000000-0000-0000-0000-000000000000,,CompartmentCoatingApplicability,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
202fc4ce-106c-4970-bc10-45f5783e7d6d,202fc4ce-106c-4970-bc10-45f5783e7d6d,00000000-0000-0000-0000-000000000000,,SlabFacePosition,,,,,,,REFDAT,,,False,
7a3a8734-f1f1-4790-a153-4601057685fb,7a3a8734-f1f1-4790-a153-4601057685fb,00000000-0000-0000-0000-000000000000,,hsMalleableConfig,,,,,,,UDP,Aug 25 2011  9:58PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
05e5e64a-dd04-4c87-854b-46015b1bf0c5,05e5e64a-dd04-4c87-854b-46015b1bf0c5,00000000-0000-0000-0000-000000000000,,ShipStructNamingSolverMsgs,,,,,,,STRUCT,,,False,
36c5092d-3e52-49ab-aa01-4625d3ec4457,36c5092d-3e52-49ab-aa01-4625d3ec4457,00000000-0000-0000-0000-000000000000,,PipeBendRadiusByUserOption,,,,,,,REFDAT,,,False,
f1f9bd9d-fe74-4643-b411-462d6ae09e3e,f1f9bd9d-fe74-4643-b411-462d6ae09e3e,00000000-0000-0000-0000-000000000000,,ParamDistFunctionWithNArgs_OperationVal,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
68ccc806-4b0f-4114-ac99-4643395aa08a,68ccc806-4b0f-4114-ac99-4643395aa08a,00000000-0000-0000-0000-000000000000,,SpaceSemanticErrorMessages,,,,,,,SPACE,,,False,
b82f205c-7cb9-42d2-845d-46af66190454,b82f205c-7cb9-42d2-845d-46af66190454,00000000-0000-0000-0000-000000000000,,StructContinuityRule,,,,,,,COMSHIP,,,False,
d14d3deb-ec58-4198-a1c8-46b8435c3f10,d14d3deb-ec58-4198-a1c8-46b8435c3f10,00000000-0000-0000-0000-000000000000,f35b0489-792f-4568-812b-4bb41109a659,InstrumentFunctionalClass,,,,InstrumentFunctionalSubClass,,,REFDAT,,,False,
23bdc4c6-a739-4409-b129-46c3fbdb8c0f,23bdc4c6-a739-4409-b129-46c3fbdb8c0f,00000000-0000-0000-0000-000000000000,53a07e0c-7daf-4f96-bafc-f4718b5c9d75,GasketCategory,,,,GasketType,,,REFDAT,,,False,
e78e1207-a70f-4f3b-a425-46d2684b0f83,e78e1207-a70f-4f3b-a425-46d2684b0f83,00000000-0000-0000-0000-000000000000,,LooseMaterialRequirements,,,,,,,REFDAT,,,False,
71c69a9f-d144-425f-aaa5-470f20f3469e,71c69a9f-d144-425f-aaa5-470f20f3469e,00000000-0000-0000-0000-000000000000,,StructWallConnectionType,,,,,,,UDP,Dec 18 2008  3:22PM,Jul 23 2013  6:34PM,False,INGRNET\sp3dadminuser1
635985d0-12ab-4b0a-946d-47232137fdb0,635985d0-12ab-4b0a-946d-47232137fdb0,00000000-0000-0000-0000-000000000000,95b7231f-9e26-4289-90fe-877d5b95d2fe,ConstructionRequirement,,,,ConstructionType,,,CMNSCH,,,False,
d73dc41f-073f-4fa6-a56f-47273213eb37,d73dc41f-073f-4fa6-a56f-47273213eb37,00000000-0000-0000-0000-000000000000,,Transformer Primary Connection Type,,,,,,,EF,,,False,
a9a1dc6e-8880-4f3c-8ca0-47329f924874,a9a1dc6e-8880-4f3c-8ca0-47329f924874,00000000-0000-0000-0000-000000000000,,SMCopyStructCollarMarks,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
a46eec55-ee89-4a72-82f7-47688abaeb58,a46eec55-ee89-4a72-82f7-47688abaeb58,00000000-0000-0000-0000-000000000000,,TransverseBeamCategory,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
493209c6-6a8d-4f32-bf48-480520988a67,493209c6-6a8d-4f32-bf48-480520988a67,00000000-0000-0000-0000-000000000000,,PlaneByPointNormal_Errors,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
8d021519-e3eb-4441-942e-4860b93c5f79,8d021519-e3eb-4441-942e-4860b93c5f79,00000000-0000-0000-0000-000000000000,,SMPlateMarkingProfileToPlate2,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
5771bf06-ee6a-4612-8744-48e74f3facd7,5771bf06-ee6a-4612-8744-48e74f3facd7,00000000-0000-0000-0000-000000000000,,LineAtAngle_Errors,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
2a267531-532d-4bf5-b1be-48e7736ab113,2a267531-532d-4bf5-b1be-48e7736ab113,00000000-0000-0000-0000-000000000000,,LongitudinalProfileCategory,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
8558e884-c6d8-4278-bfec-4985b08db84c,8558e884-c6d8-4278-bfec-4985b08db84c,00000000-0000-0000-0000-000000000000,,SMProfileProcessCoamingUnwrap,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
1efc58b9-29a5-48d7-b5a5-498d67291324,1efc58b9-29a5-48d7-b5a5-498d67291324,f7cec5e5-247b-4ef8-aa82-fee1be3311cc,,CableTrayComponentType,,CableTrayComponentClass,,,,,REFDAT,,,False,
70d28ac2-abd1-4a1e-b698-499fe50b2988,70d28ac2-abd1-4a1e-b698-499fe50b2988,00000000-0000-0000-0000-000000000000,,SlotConnectivityData,,,,,,,CMNSCH,,,False,
25f6aafd-f8e0-4dd5-b5e2-49a467020cde,25f6aafd-f8e0-4dd5-b5e2-49a467020cde,00000000-0000-0000-0000-000000000000,,StructACPadType,,,,,,,UDP,Dec 18 2008  3:22PM,Jul 23 2013  6:34PM,False,INGRNET\sp3dadminuser1
f2cba100-547f-464f-9ef6-49cc68ca08ef,f2cba100-547f-464f-9ef6-49cc68ca08ef,00000000-0000-0000-0000-000000000000,,HngSupStrictFaceSelection,,,,,,,REFDAT,,,False,
291ad1ac-f5eb-4170-a9d3-49eb861ec0dc,291ad1ac-f5eb-4170-a9d3-49eb861ec0dc,00000000-0000-0000-0000-000000000000,8a3796d4-3a7b-4636-812d-f6d860cfa9ac,GeometricIndustryPractice,,,,GeometricIndustryStandard,,,REFDAT,,,False,
1dc63670-1022-421a-b983-4a5189fc2f46,1dc63670-1022-421a-b983-4a5189fc2f46,00000000-0000-0000-0000-000000000000,,FacePortExtractor_FacesContextVal,,,,,,,UDP,Dec 18 2008  3:46PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
c02bf853-0d1e-4d01-8690-4a5fbb3b3892,c02bf853-0d1e-4d01-8690-4a5fbb3b3892,00000000-0000-0000-0000-000000000000,,CBCurves,,,,,,,EF,,,False,
410a02be-d637-4f5f-b8f0-4a66f14a5ac1,410a02be-d637-4f5f-b8f0-4a66f14a5ac1,00000000-0000-0000-0000-000000000000,,ConnectionConfigurationType,,,,,,,STRUCT,,,False,
73abd2b3-1b0c-41c4-90fe-4a71ba6922f0,73abd2b3-1b0c-41c4-90fe-4a71ba6922f0,00000000-0000-0000-0000-000000000000,,SpoolSequencingType,,,,,,,REFDAT,,,False,
0774926e-d08c-4a59-ad31-4a7b07d7bc72,0774926e-d08c-4a59-ad31-4a7b07d7bc72,00000000-0000-0000-0000-000000000000,,SMPlateProcessBevel,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
3910067e-a5ea-4814-84ac-4a882537a081,3910067e-a5ea-4814-84ac-4a882537a081,00000000-0000-0000-0000-000000000000,,hsCutbackAnchorPoint,,,,,,,UDP,Dec 18 2008  3:38PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
fcaed726-886b-44a9-8144-4b0b41c30c41,fcaed726-886b-44a9-8144-4b0b41c30c41,00000000-0000-0000-0000-000000000000,,CollarSideCol,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
3257ccff-c8e5-4a19-ab5d-4b10e52056fd,3257ccff-c8e5-4a19-ab5d-4b10e52056fd,00000000-0000-0000-0000-000000000000,,StructObjectType,,,,,,,COMSHIP,,,False,
d69fb7ad-6f4f-4258-be5a-4b14fe51aecf,d69fb7ad-6f4f-4258-be5a-4b14fe51aecf,00000000-0000-0000-0000-000000000000,04f57f15-2f98-42c3-a24c-17e1115ca8a9,Process Equipment Components,,,,ProcessEqCompTypes2,,,EF,,,False,
2986b5cc-2fb1-419a-801a-4b2194c58ef0,2986b5cc-2fb1-419a-801a-4b2194c58ef0,00000000-0000-0000-0000-000000000000,,AspectCode,,,,,,,CMNSCH,,,False,
51a13598-1279-4f87-aa3a-4b313183ec4e,51a13598-1279-4f87-aa3a-4b313183ec4e,00000000-0000-0000-0000-000000000000,,ReportingRequirementBasis,,,,,,,REFDAT,,,False,
820a5276-cd33-4320-a2e4-4b56c371f7ce,820a5276-cd33-4320-a2e4-4b56c371f7ce,00000000-0000-0000-0000-000000000000,,SMCopyStructOuterSeamMarks,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
e160b65b-c1fd-4d98-b2a9-4b5f1e161cb6,e160b65b-c1fd-4d98-b2a9-4b5f1e161cb6,00000000-0000-0000-0000-000000000000,,RteComponentType,,,,,,,ROUTE,,,False,
a206cb48-99ff-4592-b886-4b6fbe367103,a206cb48-99ff-4592-b886-4b6fbe367103,00000000-0000-0000-0000-000000000000,,SMTemplateMarkingProfileCustom,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
c88f9c51-4e6f-4fe3-a3fd-4b9765deb936,c88f9c51-4e6f-4fe3-a3fd-4b9765deb936,00000000-0000-0000-0000-000000000000,,GrindMethod,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
f35b0489-792f-4568-812b-4bb41109a659,f35b0489-792f-4568-812b-4bb41109a659,d14d3deb-ec58-4198-a1c8-46b8435c3f10,6291f9d5-17fa-49cb-bfca-ba008bd7cd7c,InstrumentFunctionalSubClass,,InstrumentFunctionalClass,,InstrumentFunctionalType,,,REFDAT,,,False,
908a12b4-fe36-4339-9b07-4bdf0e5df44b,908a12b4-fe36-4339-9b07-4bdf0e5df44b,9dcc7d3a-b7eb-43a9-8032-caf751652c71,661c3f62-1c26-43e3-96ba-6888e6702d62,EqTypes5,,EqTypes4,,EqTypes6,,,EF,,,False,
4c07669b-02d9-4516-be0a-4c23f1601d86,4c07669b-02d9-4516-be0a-4c23f1601d86,00000000-0000-0000-0000-000000000000,,WebFrame_PointEvaluationMethod_8Val,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
a1f7e201-1264-4d22-8221-4c53833b129e,a1f7e201-1264-4d22-8221-4c53833b129e,00000000-0000-0000-0000-000000000000,,StructMemberPositionRule,,,,,,,REFDAT,,,False,
6c416061-bf83-45e9-9088-4cd82013afce,6c416061-bf83-45e9-9088-4cd82013afce,00000000-0000-0000-0000-000000000000,,HandrailSideConnectionType,,,,,,,REFDAT,,,False,
691119ed-7301-47df-9c49-4cda9f67c72f,691119ed-7301-47df-9c49-4cda9f67c72f,00000000-0000-0000-0000-000000000000,,SMTemplateProcessEdgeMaxHeight,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
b72bc57d-33db-4dfd-bfd2-4cf5e92ffa66,b72bc57d-33db-4dfd-bfd2-4cf5e92ffa66,00000000-0000-0000-0000-000000000000,,HngSupDBIntegrityMessages,,,,,,,HNGSUP,,,False,
96f048f4-3991-4d2a-bb28-4d013ecb4488,96f048f4-3991-4d2a-bb28-4d013ecb4488,00000000-0000-0000-0000-000000000000,,CenterOf4Supports_ProjectionDirectionVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
ee380507-dcae-4a6f-87b0-4d3ee9c5b45f,ee380507-dcae-4a6f-87b0-4d3ee9c5b45f,00000000-0000-0000-0000-000000000000,,CMNSTRStructSeamType,,,,,,,CMNSTR,,,False,
79e38594-9408-49a0-961c-4d88d70bf686,79e38594-9408-49a0-961c-4d88d70bf686,00000000-0000-0000-0000-000000000000,,AO3SupportOpening_AmbiguityVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
ddcf9a74-6699-443e-83a0-4d9661887df3,ddcf9a74-6699-443e-83a0-4d9661887df3,54b4ae96-3594-4c73-aecf-500fbbcdcaab,ea959399-a5ad-43e6-9bdc-5e99652d22f3,EnergyPortTypes2,,Energy port type,,EnergyPortTypes3,,,EF,,,False,
dbed69ff-65ae-465c-8718-4e000c2cf324,dbed69ff-65ae-465c-8718-4e000c2cf324,00000000-0000-0000-0000-000000000000,,FacePortExtractor1_TrackFlagVal,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
1c2b99d0-a78c-444d-8bd3-4e0d192c9a54,1c2b99d0-a78c-444d-8bd3-4e0d192c9a54,00000000-0000-0000-0000-000000000000,,eTubeToTubesheetJoint(ExchangerTubesheet),,,,,,,EF,,,False,
37b5bb4d-c159-4ed1-b808-4e2e83e34fce,37b5bb4d-c159-4ed1-b808-4e2e83e34fce,00000000-0000-0000-0000-000000000000,,SPSSlabCornerType,,,,,,,SPSTR,,,False,
0626573a-aedb-4391-8767-4e572e3f4bef,0626573a-aedb-4391-8767-4e572e3f4bef,00000000-0000-0000-0000-000000000000,,VertexFromCurveOrSurf_Errors,,,,,,,UDP,Aug 25 2011 10:23PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
319799ca-f391-4ce6-b950-4e70433a1907,319799ca-f391-4ce6-b950-4e70433a1907,00000000-0000-0000-0000-000000000000,,Electric equipment operating mode,,,,,,,EF,,,False,
e5597af4-3e1c-445f-a8ad-4e750f404eca,e5597af4-3e1c-445f-a8ad-4e750f404eca,00000000-0000-0000-0000-000000000000,,InsulationCriteria,,,,,,,EQUIP,,,False,
a98af85f-27e6-49f4-bdfa-4eadef423ecd,a98af85f-27e6-49f4-bdfa-4eadef423ecd,00000000-0000-0000-0000-000000000000,,HngSupClassNodeType,,,,,,,REFDAT,,,False,
28dd235b-94d0-4a1e-88f3-4eae0285d9bf,28dd235b-94d0-4a1e-88f3-4eae0285d9bf,00000000-0000-0000-0000-000000000000,,TrimmingPoint_DebugVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
ab2ec2f4-587f-40a4-b96e-4ed87d62955e,ab2ec2f4-587f-40a4-b96e-4ed87d62955e,00000000-0000-0000-0000-000000000000,,SurfByLinearExtrusion_Errors,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
92ee9e62-532b-40b9-a084-4ee33bd43f93,92ee9e62-532b-40b9-a084-4ee33bd43f93,00000000-0000-0000-0000-000000000000,,SMPlateMarkingFrameLine2,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
63bcb9f7-b6cd-43d4-a3d3-4eebb618ea1a,63bcb9f7-b6cd-43d4-a3d3-4eebb618ea1a,00000000-0000-0000-0000-000000000000,,BevelMethod,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
2b137a2a-ebaa-4190-9046-4f2c3142c75e,2b137a2a-ebaa-4190-9046-4f2c3142c75e,00000000-0000-0000-0000-000000000000,,TransverseProfileCategory,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
cce49c44-4fba-4e3a-b435-4f54ad7afb39,cce49c44-4fba-4e3a-b435-4f54ad7afb39,00000000-0000-0000-0000-000000000000,,WebFrame_Errors,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
83da4822-d7a7-42e6-99e4-4f704d078150,83da4822-d7a7-42e6-99e4-4f704d078150,00000000-0000-0000-0000-000000000000,,ClosestSurfaceOnPlate_DimensionTypeVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
79edaa28-f1f1-418f-b559-4f75fc85ec3d,79edaa28-f1f1-418f-b559-4f75fc85ec3d,00000000-0000-0000-0000-000000000000,,RegionShipType,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
57cae2ee-a8a4-4bdb-8c7c-4fa7183c757e,57cae2ee-a8a4-4bdb-8c7c-4fa7183c757e,00000000-0000-0000-0000-000000000000,,KnuckledBracket_Justification2Val,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
57fdac67-fcc4-4499-b8b6-4fa8d7966b63,57fdac67-fcc4-4499-b8b6-4fa8d7966b63,00000000-0000-0000-0000-000000000000,,HandrailConnectionType,,,,,,,REFDAT,,,False,
13046b1e-99e7-43e2-b8dc-4fb61ea0aa49,13046b1e-99e7-43e2-b8dc-4fb61ea0aa49,00000000-0000-0000-0000-000000000000,,StrDetCollarAEMsgs,,,,,,,STRUCT,,,False,
f17e81e1-5054-4419-a0e3-4fdb62168a89,f17e81e1-5054-4419-a0e3-4fdb62168a89,00000000-0000-0000-0000-000000000000,,ArcByFillet_Errors,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
54b4ae96-3594-4c73-aecf-500fbbcdcaab,54b4ae96-3594-4c73-aecf-500fbbcdcaab,00000000-0000-0000-0000-000000000000,ddcf9a74-6699-443e-83a0-4d9661887df3,Energy port type,,,,EnergyPortTypes2,,,EF,,,False,
a55f7d20-9bf8-420e-bdfd-50592abc7b5a,a55f7d20-9bf8-420e-bdfd-50592abc7b5a,00000000-0000-0000-0000-000000000000,,StructSCToDoMessages,,,,,,,UDP,Dec 18 2008  3:38PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
f1437bb9-db8a-46a8-87fc-50ac0728bbbd,f1437bb9-db8a-46a8-87fc-50ac0728bbbd,00000000-0000-0000-0000-000000000000,,AxialOnBUMemberFlangeCategory,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
7d47cbcf-b871-43f3-923e-50d3d003d01f,7d47cbcf-b871-43f3-923e-50d3d003d01f,00000000-0000-0000-0000-000000000000,,SMTemplateProcessProfileService,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
c53be4f4-1c1e-4256-90cd-51007deebcb0,c53be4f4-1c1e-4256-90cd-51007deebcb0,00000000-0000-0000-0000-000000000000,,CardinalPoint,,,,,,,CMNAPP,,,False,
